,,counts,frequencies,CI
cyrl.be,б,66.0,0.88,"(0.78, 0.94)"
cyrl.em,м,3.0,0.04,"(0.01, 0.11)"
cyrl.i,и,6.0,0.08,"(0.03, 0.17)"
