,,counts,frequencies,CI
cyrl.ef,ф,37.0,0.49,"(0.38, 0.61)"
cyrl.i,и,34.0,0.45,"(0.34, 0.57)"
cyrl.ie,е,4.0,0.05,"(0.01, 0.13)"
