,,counts,frequencies,CI
cyrl.ef,ф,32.0,0.43,"(0.31, 0.55)"
cyrl.en,н,36.0,0.48,"(0.36, 0.6)"
cyrl.ze,з,7.0,0.09,"(0.04, 0.18)"
