,cambria,cambria,pt-serif,pt-serif
,original,scaled,original,scaled
latn.m,2.0,2.0,2.0,3.0
latn.q,28.0,28.0,17.0,24.0
latn.z,44.0,44.0,33.0,47.0
p-value,0.795,0.795,0.795,0.795
