,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.f,13.0,13.0,13.0,15.0
latn.i,9.0,9.0,12.0,14.0
latn.z,52.0,52.0,40.0,45.0
p-value,0.498,0.498,0.498,0.498
