,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,3.0,3.0,3.0,3.0
latn.q,39.0,39.0,41.0,44.0
latn.r,25.0,25.0,19.0,20.0
p-value,0.753,0.753,0.753,0.753
