,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.j,64.0,64.0,46.0,60.0
latn.o,9.0,9.0,10.0,13.0
latn.p,4.0,4.0,3.0,4.0
p-value,0.702,0.702,0.702,0.702
