,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.j,27.0,27.0,23.0,30.0
latn.o,46.0,46.0,32.0,42.0
latn.r,4.0,4.0,4.0,5.0
p-value,0.779,0.779,0.779,0.779
