,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.f,39.0,39.0,15.0,22.0
latn.n,3.0,3.0,3.0,4.0
latn.z,32.0,32.0,32.0,48.0
p-value,0.034,0.034,0.034,0.034
