,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.i,6.0,6.0,10.0,10.0
latn.j,0.0,0.0,1.0,1.0
latn.y,55.0,58.0,53.0,53.0
p-value,0.357,0.357,0.357,0.357
