,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,13.0,13.0,7.0,9.0
latn.j,17.0,17.0,8.0,10.0
latn.x,47.0,47.0,44.0,58.0
p-value,0.283,0.283,0.283,0.283
