,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.o,65.0,65.0,47.0,61.0
latn.v,3.0,3.0,2.0,3.0
latn.x,9.0,9.0,10.0,13.0
p-value,0.759,0.759,0.759,0.759
