,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.f,16.0,16.0,7.0,10.0
latn.i,29.0,29.0,20.0,30.0
latn.p,29.0,29.0,23.0,34.0
p-value,0.583,0.583,0.583,0.583
