,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.d,10.0,10.0,8.0,8.0
latn.i,29.0,30.0,18.0,18.0
latn.y,22.0,24.0,38.0,38.0
p-value,0.032,0.032,0.032,0.032
