,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.g,3.0,3.0,16.0,21.0
latn.q,1.0,1.0,8.0,10.0
latn.r,63.0,63.0,28.0,36.0
p-value,0.0,0.0,0.0,0.0
