,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.g,2.0,2.0,24.0,31.0
latn.n,38.0,38.0,22.0,28.0
latn.y,27.0,27.0,6.0,8.0
p-value,0.0,0.0,0.0,0.0
