,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.b,49.0,51.0,31.0,31.0
latn.i,12.0,13.0,33.0,33.0
latn.l,0.0,0.0,0.0,0.0
p-value,0.0,0.0,0.0,0.0
