,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,43.0,43.0,33.0,43.0
latn.i,31.0,31.0,21.0,27.0
latn.r,3.0,3.0,5.0,7.0
p-value,0.52,0.52,0.52,0.52
