,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.g,1.0,1.0,13.0,14.0
latn.q,1.0,1.0,3.0,3.0
latn.z,65.0,65.0,47.0,50.0
p-value,0.0,0.0,0.0,0.0
