,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.n,1.0,1.0,0.0,0.0
latn.p,22.0,22.0,10.0,15.0
latn.z,51.0,51.0,40.0,59.0
p-value,0.339,0.339,0.339,0.339
