,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.j,3.0,3.0,7.0,7.0
latn.l,14.0,15.0,38.0,38.0
latn.y,44.0,46.0,19.0,19.0
p-value,0.0,0.0,0.0,0.0
