,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.b,25.0,25.0,18.0,20.0
latn.i,13.0,13.0,18.0,20.0
latn.z,36.0,36.0,29.0,34.0
p-value,0.364,0.364,0.364,0.364
