,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,24.0,24.0,19.0,25.0
latn.r,3.0,3.0,1.0,1.0
latn.x,50.0,50.0,39.0,51.0
p-value,0.846,0.846,0.846,0.846
