,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.b,22.0,23.0,11.0,11.0
latn.j,18.0,19.0,18.0,18.0
latn.v,21.0,22.0,35.0,35.0
p-value,0.028,0.028,0.028,0.028
