,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.j,11.0,12.0,14.0,14.0
latn.l,0.0,0.0,2.0,2.0
latn.v,50.0,52.0,48.0,48.0
p-value,0.456,0.456,0.456,0.456
