,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,22.0,22.0,24.0,31.0
latn.r,9.0,9.0,4.0,5.0
latn.v,46.0,46.0,31.0,41.0
p-value,0.27,0.27,0.27,0.27
