,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,0.0,0.0,1.0,1.0
latn.j,3.0,3.0,4.0,5.0
latn.v,74.0,74.0,54.0,71.0
p-value,0.336,0.336,0.336,0.336
