,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.d,21.0,22.0,24.0,24.0
latn.i,22.0,23.0,18.0,18.0
latn.v,18.0,19.0,22.0,22.0
p-value,0.692,0.692,0.692,0.692
