,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.f,4.0,4.0,8.0,9.0
latn.i,26.0,26.0,26.0,30.0
latn.q,44.0,44.0,31.0,35.0
p-value,0.221,0.221,0.221,0.221
