,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.b,60.0,63.0,59.0,59.0
latn.i,0.0,0.0,2.0,2.0
latn.j,1.0,1.0,3.0,3.0
p-value,0.367,0.367,0.367,0.367
