,calibri,calibri,candara,candara
,original,scaled,original,scaled
latn.d,74.0,74.0,59.0,74.0
latn.i,1.0,1.0,1.0,1.0
latn.j,2.0,2.0,1.0,2.0
p-value,1.0,1.0,1.0,1.0
