,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.b,0.0,0.0,2.0,3.0
latn.q,2.0,2.0,1.0,1.0
latn.z,72.0,72.0,47.0,70.0
p-value,0.214,0.214,0.214,0.214
