,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.d,59.0,62.0,54.0,54.0
latn.i,1.0,1.0,3.0,3.0
latn.j,1.0,1.0,7.0,7.0
p-value,0.058,0.058,0.058,0.058
