,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.j,67.0,67.0,55.0,72.0
latn.v,2.0,2.0,0.0,0.0
latn.x,8.0,8.0,4.0,5.0
p-value,0.475,0.475,0.475,0.475
