,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,0.0,0.0,1.0,1.0
latn.j,3.0,3.0,3.0,4.0
latn.x,74.0,74.0,55.0,72.0
p-value,0.662,0.662,0.662,0.662
