,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.j,32.0,32.0,21.0,27.0
latn.o,20.0,20.0,15.0,20.0
latn.x,25.0,25.0,23.0,30.0
p-value,0.688,0.688,0.688,0.688
