,calibri,calibri,georgia,georgia
,original,scaled,original,scaled
latn.d,26.0,26.0,24.0,29.0
latn.i,26.0,26.0,18.0,22.0
latn.v,25.0,25.0,22.0,26.0
p-value,0.791,0.791,0.791,0.791
