,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.b,1.0,1.0,2.0,2.0
latn.d,3.0,3.0,2.0,2.0
latn.k,57.0,60.0,60.0,60.0
p-value,0.875,0.875,0.875,0.875
