,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,11.0,11.0,6.0,6.0
latn.n,0.0,0.0,1.0,1.0
latn.z,56.0,56.0,56.0,60.0
p-value,0.303,0.303,0.303,0.303
