,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.n,68.0,68.0,44.0,65.0
latn.p,0.0,0.0,0.0,0.0
latn.q,6.0,6.0,6.0,9.0
p-value,0.543,0.543,0.543,0.543
