,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,2.0,2.0,1.0,1.0
latn.m,7.0,7.0,6.0,8.0
latn.y,58.0,58.0,45.0,58.0
p-value,1.0,1.0,1.0,1.0
