,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.j,31.0,33.0,20.0,20.0
latn.k,27.0,28.0,40.0,40.0
latn.y,3.0,3.0,4.0,4.0
p-value,0.075,0.075,0.075,0.075
