,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.j,41.0,41.0,34.0,44.0
latn.p,25.0,25.0,11.0,14.0
latn.r,11.0,11.0,14.0,19.0
p-value,0.124,0.124,0.124,0.124
