,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.f,39.0,39.0,41.0,47.0
latn.n,17.0,17.0,9.0,10.0
latn.q,18.0,18.0,15.0,17.0
p-value,0.33,0.33,0.33,0.33
