,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.b,28.0,28.0,9.0,13.0
latn.n,2.0,2.0,4.0,6.0
latn.z,44.0,44.0,37.0,55.0
p-value,0.029,0.029,0.029,0.029
