,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.i,1.0,1.0,2.0,2.0
latn.j,4.0,4.0,6.0,6.0
latn.k,56.0,59.0,56.0,56.0
p-value,0.807,0.807,0.807,0.807
