,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.o,1.0,1.0,1.0,1.0
latn.p,9.0,9.0,5.0,7.0
latn.v,67.0,67.0,53.0,69.0
p-value,0.794,0.794,0.794,0.794
