,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.d,16.0,17.0,12.0,12.0
latn.j,22.0,23.0,16.0,16.0
latn.v,23.0,24.0,36.0,36.0
p-value,0.12,0.12,0.12,0.12
