,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,17.0,17.0,18.0,23.0
latn.o,55.0,55.0,40.0,52.0
latn.r,5.0,5.0,1.0,2.0
p-value,0.284,0.284,0.284,0.284
