,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.m,35.0,35.0,27.0,35.0
latn.y,26.0,26.0,14.0,18.0
latn.z,6.0,6.0,11.0,14.0
p-value,0.115,0.115,0.115,0.115
