,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.m,37.0,37.0,20.0,26.0
latn.q,2.0,2.0,3.0,4.0
latn.y,28.0,28.0,29.0,37.0
p-value,0.196,0.196,0.196,0.196
