,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.p,23.0,23.0,20.0,26.0
latn.r,5.0,5.0,5.0,7.0
latn.v,49.0,49.0,34.0,44.0
p-value,0.761,0.761,0.761,0.761
