,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,34.0,34.0,13.0,17.0
latn.o,28.0,28.0,27.0,35.0
latn.x,15.0,15.0,19.0,25.0
p-value,0.023,0.023,0.023,0.023
