,cambria,cambria,pt-serif,pt-serif
,original,scaled,original,scaled
latn.m,4.0,4.0,1.0,1.0
latn.n,0.0,0.0,0.0,0.0
latn.q,70.0,70.0,51.0,73.0
p-value,0.648,0.648,0.648,0.648
