,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,46.0,46.0,39.0,50.0
latn.m,20.0,20.0,13.0,17.0
latn.n,1.0,1.0,0.0,0.0
p-value,0.743,0.743,0.743,0.743
