,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.m,0.0,0.0,1.0,1.0
latn.n,1.0,1.0,1.0,1.0
latn.y,66.0,66.0,50.0,65.0
p-value,0.72,0.72,0.72,0.72
