,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.i,49.0,49.0,42.0,62.0
latn.n,4.0,4.0,3.0,4.0
latn.p,21.0,21.0,5.0,8.0
p-value,0.038,0.038,0.038,0.038
