,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.g,24.0,24.0,26.0,34.0
latn.m,0.0,0.0,7.0,9.0
latn.z,43.0,43.0,19.0,24.0
p-value,0.0,0.0,0.0,0.0
