,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,70.0,70.0,46.0,60.0
latn.o,2.0,2.0,8.0,10.0
latn.p,5.0,5.0,5.0,7.0
p-value,0.035,0.035,0.035,0.035
