,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.b,1.0,1.0,0.0,0.0
latn.d,0.0,0.0,1.0,1.0
latn.v,60.0,63.0,63.0,63.0
p-value,0.74,0.74,0.74,0.74
