,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.b,54.0,54.0,27.0,40.0
latn.p,6.0,6.0,16.0,24.0
latn.q,14.0,14.0,7.0,10.0
p-value,0.003,0.003,0.003,0.003
