,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.m,14.0,14.0,5.0,5.0
latn.n,0.0,0.0,0.0,0.0
latn.r,53.0,53.0,58.0,62.0
p-value,0.047,0.047,0.047,0.047
