,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.g,58.0,58.0,56.0,60.0
latn.h,2.0,2.0,1.0,1.0
latn.n,7.0,7.0,6.0,6.0
p-value,1.0,1.0,1.0,1.0
