,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.p,61.0,61.0,50.0,65.0
latn.v,4.0,4.0,2.0,3.0
latn.x,12.0,12.0,7.0,9.0
p-value,0.723,0.723,0.723,0.723
